year,name,median_sale_price
2018,Wrightwood,381125.0
2018,Wrigleyville,510750.0
2019,Albany Park,292500.0
2019,Andersonville,368250.0
2019,Archer Heights,228750.0
2019,Archer Highlands,217750.0
2019,Armour Square,299250.0
2019,Ashburn,198250.0
2019,Ashburn Estates,225500.0
2019,Auburn Gresham,146000.0
2019,Austin,196000.0
2019,Avalon Park,137000.0
2019,Avondale,394500.0
2019,Back Of The Yards,125000.0
2019,Belmont Cragin,278625.0
2019,Belmont Heights,261750.0
2019,Belmont Terrace,267725.0
2019,Beverly,308500.0
2019,Beverly View,152375.0
2019,Beverly Woods,230000.0
2019,Big Oaks,314375.0
2019,Bowmanville,490000.0
2019,Brainerd,161250.0
2019,Brickyard,200000.0
2019,Bridgeport,380000.0
2019,Brighton Park,215000.0
2019,Bronzeville,243375.0
2019,Bryn Mawr Highlands,51000.0
2019,Bryn Mawr Historic District,249500.0
2019,Brynford Park,332500.0
2019,Bucktown,565687.5
2019,Budlong Woods,236000.0
2019,Buena Park,265250.0
2019,Burnside,116750.0
2019,Cabrini-Green,403750.0
2019,Calumet Heights,149000.0
2019,Canaryville,288375.0
2019,Carl Sandburg Village,226250.0
2019,Centerfield,249000.0
2019,Central Chicago,379000.0
2019,Central Station,442250.0
2019,Chatham,149950.0
2019,Chicago Lawn,166250.0
2019,Chinatown,282750.0
2019,Chrysler Village,166625.0
2019,Clarendon Park,255500.0
2019,Clearing,233250.0
2019,Cottage Grove Heights,87475.0
2019,Cragin,287250.0
2019,Dearborn Park,386500.0
2019,Depaul,662500.0
2019,Douglas,198900.0
2019,Douglas Park,192000.0
2019,Downtown Chicago,379000.0
2019,Dunning,264000.0
2019,East Beverly,219200.0
2019,East Chatham,89000.0
2019,East Garfield Park,181500.0
2019,East Humboldt Park,412000.0
2019,East Pilsen,387475.0
2019,East Ravenswood Historic District,353250.0
2019,East Rogers Park,187875.0
2019,East Side,121067.25
2019,East Ukrainian Village,540250.0
2019,Edgebrook,483750.0
2019,Edgewater,230500.0
2019,Edgewater Beach,169625.0
2019,Edgewater Glen,425000.0
2019,Edison Park,328000.0
2019,Englewood,45000.0
2019,Englewood Heights,166000.0
2019,Far North Side,287500.0
2019,Far Southeast Side,112500.0
2019,Far Southwest Side,186750.0
2019,Fernwood,72250.0
2019,Fifth City,183500.0
2019,Ford City,35250.0
2019,Fuller Park,119500.0
2019,Fulton Market,507500.0
2019,Fulton River District,403475.0
2019,Gage Park,185100.0
2019,Galewood,233500.0
2019,Garfield Ridge,249500.0
2019,Gladstone Park,322375.0
2019,Gold Coast,432750.0
2019,Goose Island,417000.0
2019,Graceland West,369137.5
2019,Grand Boulevard,247500.0
2019,Grand Crossing,71037.5
2019,Greater Grand Crossing,102250.0
2019,Greektown,397500.0
2019,Groveland Park,320125.0
2019,Hamlin Park,487500.0
2019,Hanson Park,264500.0
2019,Heart Of Chicago,315500.0
2019,Heart Of Italy,259000.0
2019,Hegewisch,145250.0
2019,Hermosa,275000.0
2019,Hollywood Park,357250.0
2019,Homan Square,137725.0
2019,Horner Park,469450.0
2019,Humboldt Park,335000.0
2019,Hyde Park,205250.0
2019,Hyde Park Kenwood Historic District,232405.75
2019,Ickes Praire,346000.0
2019,Illinois Medical District,180900.0
2019,Independence Park,365000.0
2019,Indian Village,124250.0
2019,Indian Woods,355000.0
2019,Irving Park,354750.0
2019,Irving Woods,264100.0
2019,Jackson Park Highlands,256500.0
2019,Jefferson Park,317250.0
2019,Jeffrey Manor,48125.0
2019,K-Town,137500.0
2019,Kelvyn Park,287000.0
2019,Kennedy Park,220250.0
2019,Kenwood,268500.0
2019,Kilbourn Park,280250.0
2019,Koreatown,122000.0
2019,Kosciuszko Park,438000.0
2019,Lake Meadows,128500.0
2019,Lake View,396250.0
2019,Lake View East,259875.0
2019,Lathrop,667000.0
2019,Leclaire Courts,172250.0
2019,Lincoln Park,579375.0
2019,Lincoln Square,398000.0
2019,Lithuanian Downtown,248500.0
2019,Lithuanian Plaza,145000.0
2019,Little Cassubia,399750.0
2019,Little Italy,316250.0
2019,Little Vietnam,376250.0
2019,Logan Square,425000.0
2019,Longwood Manor,153725.0
2019,Loop,334500.0
2019,Lower West Side,357500.0
2019,Loyola,180250.0
2019,Magnificent Mile,556677.5
2019,Magnolia Glen,240000.0
2019,Margate Park,129500.0
2019,Marquette Park,172500.0
2019,Marshall Square,175000.0
2019,Mary Crest,295000.0
2019,Marynook,178500.0
2019,Mayfair,329500.0
2019,Mckinley Park,283750.0
2019,Midway Park,110500.0
2019,Montclare,255500.0
2019,Morgan Park,174250.0
2019,Mount Greenwood,241000.0
2019,Mount Greenwood Heights,275000.0
2019,Near East Side,489500.0
2019,Near North Side,399250.0
2019,Near South Side,371875.0
2019,New City,128800.0
2019,New City / Back Of The Yards,108500.0
2019,New East Side,421250.0
2019,New Roseland,136500.0
2019,Noble Square,487500.0
2019,North Austin,207500.0
2019,North Center,548000.0
2019,North Kenwood,296500.0
2019,North Lawndale,161250.0
2019,North Mayfair,323875.0
2019,North Park,344250.0
2019,North Shore,436125.0
2019,North Side,467500.0
2019,Northwest Side,292500.0
2019,Nortown,165500.0
2019,Norwood Park,318375.0
2019,Norwood Park East,331400.0
2019,Norwood Park West,325875.0
2019,Oakland,308750.0
2019,Old Hegewisch,142500.0
2019,Old Irving Park,360000.0
2019,Old Norwood Park,392250.0
2019,Old Town,407500.0
2019,Old Town Triangle,329875.0
2019,Oriole Park,287750.0
2019,Palmer Square,380000.0
2019,Park Manor,146750.0
2019,Park West,379250.0
2019,Peterson Park,361250.0
2019,Pill Hill,136375.0
2019,Pill Hill / Calument Heights,149000.0
2019,Pilsen Historic District,406700.0
2019,Portage Park,332250.0
2019,Prairie District,362500.0
2019,Princeton Park,87225.0
2019,Printer'S Row,270500.0
2019,Pulaski Park,409500.0
2019,Pullman,63750.0
2019,Ranch Triangle,635375.0
2019,Ravenswood,413500.0
2019,Ravenswood Gardens,353500.0
2019,Ravenswood Manor,537500.0
2019,River North,412000.0
2019,River West,466000.0
2019,Riverdale,23625.0
2019,Rogers Park,253250.0
2019,Rosehill,369250.0
2019,Roseland,87500.0
2019,Rosemoor,137900.0
2019,Schorsch Forest View,205875.0
2019,Schorsch Village,290000.0
2019,Scottsdale,193500.0
2019,Sheffield,615000.0
2019,Sheridan Park,317000.0
2019,Sheridan Station Corridor,382500.0
2019,Slag Valley,116000.0
2019,Sleepy Hollow,226000.0
2019,South Austin,170250.0
2019,South Chicago,75000.0
2019,South Commons,89375.0
2019,South Deering,81500.0
2019,South East Ravenswood,497625.0
2019,South Edgebrook,413750.0
2019,South Lawndale,181500.0
2019,South Lawndale / Little Village,183000.0
2019,South Loop,351375.0
2019,South Old Irving Park,342875.0
2019,South Shore,106250.0
2019,South Side,201250.0
2019,Southwest Side,195750.0
2019,St. Ben'S,707500.0
2019,Stateway Gardens,139250.0
2019,Stony Island Park,165750.0
2019,Streeterville,370500.0
2019,Tally'S Corner,349000.0
2019,The Bush,84000.0
2019,The Chicago University,95650.0
2019,The Gap,317500.0
2019,The Island,175500.0
2019,The Villa,438625.0
2019,Tri-Taylor,264875.0
2019,Ukrainian Village,522250.0
2019,Union Ridge,285000.0
2019,Uptown,287875.0
2019,Vittum Park,225079.0
2019,Waclawowo,400250.0
2019,Washington Heights,152725.0
2019,Washington Park,115750.0
2019,West Beverly,263500.0
2019,West Chatham,125000.0
2019,West Chesterfield,133000.0
2019,West Depaul,580000.0
2019,West Elsdon,215250.0
2019,West Englewood,51500.0
2019,West Garfield Park,119250.0
2019,West Humboldt Park,223500.0
2019,West Lake View,501250.0
2019,West Lawn,210000.0
2019,West Morgan Park,276625.0
2019,West Pullman,78525.0
2019,West Ridge,222500.0
2019,West Side,340000.0
2019,West Town,499500.0
2019,West Walker,391625.0
2019,West Woodlawn,149375.0
2019,Wicker Park,525250.0
2019,Wildwood,442250.0
2019,Woodlawn,175375.0
2019,Woodlawn Ridge,245000.0
2019,Wrightwood,383875.0
2019,Wrigleyville,452750.0
2020,Albany Park,321250.0
2020,Andersonville,478500.0
2020,Archer Heights,249750.0
2020,Archer Highlands,251250.0
2020,Armour Square,365000.0
2020,Ashburn,209950.0
2020,Ashburn Estates,234250.0
2020,Auburn Gresham,175000.0
2020,Austin,246000.0
2020,Avalon Park,173000.0
2020,Avondale,432500.0
2020,Back Of The Yards,176000.0
2020,Belmont Cragin,340000.0
2020,Belmont Heights,288750.0
2020,Belmont Terrace,263975.0
2020,Beverly,328750.0
2020,Beverly View,180000.0
2020,Beverly Woods,265125.0
2020,Big Oaks,329500.0
2020,Bowmanville,468000.0
2020,Brainerd,156000.0
2020,Brickyard,241500.0
2020,Bridgeport,401000.0
2020,Brighton Park,226250.0
2020,Bronzeville,291250.0
2020,Bryn Mawr Highlands,120000.0
2020,Bryn Mawr Historic District,265000.0
2020,Brynford Park,306250.0
2020,Bucktown,536250.0
2020,Budlong Woods,224750.0
2020,Buena Park,265750.0
2020,Burnside,152500.0
2020,Cabrini-Green,426000.0
2020,Calumet Heights,169875.0
2020,Canaryville,392500.0
2020,Carl Sandburg Village,243000.0
2020,Centerfield,240000.0
2020,Central Chicago,388250.0
2020,Central Station,505500.0
2020,Chatham,162500.0
2020,Chicago Lawn,193875.0
2020,Chinatown,310000.0
2020,Chrysler Village,179750.0
2020,Clarendon Park,291875.0
2020,Clearing,252000.0
2020,Cottage Grove Heights,147500.0
2020,Cragin,307500.0
2020,Dearborn Park,389750.0
2020,Depaul,704500.0
2020,Douglas,244000.0
2020,Douglas Park,251000.0
2020,Downtown Chicago,388750.0
2020,Dunning,294000.0
2020,East Beverly,261000.0
2020,East Chatham,106500.0
2020,East Garfield Park,236250.0
2020,East Humboldt Park,418500.0
2020,East Pilsen,496250.0
2020,East Ravenswood Historic District,332500.0
2020,East Rogers Park,192500.0
2020,East Side,149500.0
2020,East Ukrainian Village,550000.0
2020,Edgebrook,487500.0
2020,Edgewater,267875.0
2020,Edgewater Beach,190000.0
2020,Edgewater Glen,344750.0
2020,Edison Park,331000.0
2020,Englewood,95500.0
2020,Englewood Heights,164000.0
2020,Far North Side,315000.0
2020,Far Southeast Side,135750.0
2020,Far Southwest Side,208000.0
2020,Fernwood,95875.0
2020,Fifth City,245000.0
2020,Ford City,88093.75
2020,Fuller Park,129500.0
2020,Fulton Market,504875.0
2020,Fulton River District,383750.0
2020,Gage Park,210000.0
2020,Galewood,292850.0
2020,Garfield Ridge,268000.0
2020,Gladstone Park,360000.0
2020,Gold Coast,504500.0
2020,Goose Island,393750.0
2020,Graceland West,438250.0
2020,Grand Boulevard,340250.0
2020,Grand Crossing,135000.0
2020,Greater Grand Crossing,107875.0
2020,Greektown,470750.0
2020,Hamlin Park,504000.0
2020,Hanson Park,308500.0
2020,Heart Of Chicago,365250.0
2020,Heart Of Italy,260000.0
2020,Hegewisch,138500.0
2020,Hermosa,305000.0
2020,Hollywood Park,347000.0
2020,Homan Square,184000.0
2020,Horner Park,503125.0
2020,Humboldt Park,370000.0
2020,Hyde Park,235500.0
2020,Hyde Park Kenwood Historic District,246625.0
2020,Ickes Praire,365000.0
2020,Illinois Medical District,705000.0
2020,Independence Park,447500.0
2020,Indian Village,181499.75
2020,Indian Woods,395000.0
2020,Irving Park,380875.0
2020,Irving Woods,304000.0
2020,Jackson Park Highlands,425000.0
2020,Jefferson Park,324500.0
2020,Jeffrey Manor,59250.0
2020,K-Town,172500.0
2020,Kelvyn Park,366250.0
2020,Kennedy Park,231625.0
2020,Kenwood,265500.0
2020,Kilbourn Park,338000.0
2020,Kosciuszko Park,425500.0
2020,Lake Meadows,208750.0
2020,Lake View,441750.0
2020,Lake View East,306475.0
2020,Lathrop,613625.0
2020,Leclaire Courts,190000.0
2020,Lincoln Park,576750.0
2020,Lincoln Square,394500.0
2020,Lithuanian Downtown,234750.0
2020,Lithuanian Plaza,205000.0
2020,Little Cassubia,352750.0
2020,Little Italy,312875.0
2020,Little Vietnam,379375.0
2020,Logan Square,466250.0
2020,Longwood Manor,172000.0
2020,Loop,326750.0
2020,Lower West Side,417750.0
2020,Loyola,186500.0
2020,Magnificent Mile,485000.0
2020,Magnolia Glen,296125.0
2020,Margate Park,162000.0
2020,Marquette Park,198250.0
2020,Marshall Square,199750.0
2020,Marynook,210000.0
2020,Mayfair,328950.0
2020,Mckinley Park,306250.0
2020,Midway Park,319000.0
2020,Montclare,290625.0
2020,Morgan Park,174500.0
2020,Mount Greenwood,259000.0
2020,Mount Greenwood Heights,275500.0
2020,Near East Side,425750.0
2020,Near North Side,413875.0
2020,Near South Side,389375.0
2020,New City,180125.0
2020,New City / Back Of The Yards,156500.0
2020,New East Side,378750.0
2020,New Roseland,119250.0
2020,Noble Square,557500.0
2020,North Austin,262750.0
2020,North Center,531750.0
2020,North Kenwood,283500.0
2020,North Lawndale,183500.0
2020,North Mayfair,380000.0
2020,North Park,333625.0
2020,North Shore,484750.0
2020,North Side,485000.0
2020,Northwest Side,325000.0
2020,Nortown,269125.0
2020,Norwood Park,352625.0
2020,Norwood Park East,354750.0
2020,Norwood Park West,364375.0
2020,Oakland,334500.0
2020,Old Hegewisch,145750.0
2020,Old Irving Park,423750.0
2020,Old Norwood Park,501250.0
2020,Old Town,466000.0
2020,Old Town Triangle,476500.0
2020,Oriole Park,368750.0
2020,Palmer Square,410000.0
2020,Park Manor,140500.0
2020,Park West,414250.0
2020,Peterson Park,325000.0
2020,Pill Hill,135250.0
2020,Pill Hill / Calument Heights,168750.0
2020,Pilsen Historic District,411250.0
2020,Portage Park,355000.0
2020,Prairie District,382000.0
2020,Princeton Park,86875.0
2020,Printer'S Row,255000.0
2020,Pulaski Park,427000.0
2020,Pullman,136750.0
2020,Ranch Triangle,672250.0
2020,Ravenswood,405250.0
2020,Ravenswood Gardens,347000.0
2020,Ravenswood Manor,530250.0
2020,River North,422750.0
2020,River West,456375.0
2020,Riverdale,27000.0
2020,Rogers Park,250750.0
2020,Rosehill,388500.0
2020,Roseland,132000.0
2020,Rosemoor,165750.0
2020,Schorsch Forest View,330500.0
2020,Schorsch Village,300000.0
2020,Scottsdale,213000.0
2020,Sheffield,711500.0
2020,Sheridan Park,341000.0
2020,Sheridan Station Corridor,358750.0
2020,Slag Valley,122500.0
2020,Sleepy Hollow,247000.0
2020,South Austin,215000.0
2020,South Chicago,132450.0
2020,South Commons,102500.0
2020,South Deering,82750.5
2020,South East Ravenswood,427500.0
2020,South Edgebrook,420000.0
2020,South Lawndale,199750.0
2020,South Lawndale / Little Village,199250.0
2020,South Loop,351750.0
2020,South Old Irving Park,444250.0
2020,South Shore,152250.0
2020,South Side,230375.0
2020,Southwest Side,217500.0
2020,St. Ben'S,644750.0
2020,Stateway Gardens,177750.0
2020,Stony Island Park,158250.0
2020,Streeterville,420750.0
2020,Tally'S Corner,360000.0
2020,The Bush,115000.0
2020,The Chicago University,127500.0
2020,The Gap,332450.0
2020,The Island,194625.0
2020,The Villa,584250.0
2020,Tri-Taylor,286750.0
2020,Ukrainian Village,539250.0
2020,Union Ridge,327000.0
2020,Uptown,308500.0
2020,Vittum Park,244875.0
2020,Waclawowo,416250.0
2020,Washington Heights,175000.0
2020,Washington Park,172500.0
2020,West Beverly,269375.0
2020,West Chatham,110725.0
2020,West Chesterfield,145250.0
2020,West Depaul,731250.0
2020,West Elsdon,227812.5
2020,West Englewood,69750.0
2020,West Garfield Park,188750.0
2020,West Humboldt Park,246250.0
2020,West Lake View,525000.0
2020,West Lawn,227000.0
2020,West Morgan Park,266875.0
2020,West Pullman,108750.0
2020,West Ridge,230000.0
2020,West Side,394500.0
2020,West Town,517500.0
2020,West Walker,424950.0
2020,West Woodlawn,243625.0
2020,Wicker Park,547500.0
2020,Wildwood,405000.0
2020,Woodlawn,219500.0
2020,Woodlawn Ridge,246500.0
2020,Wrightwood,366125.0
2020,Wrigleyville,483625.0
2021,Albany Park,307500.0
2021,Andersonville,487500.0
2021,Archer Heights,286500.0
2021,Archer Highlands,329500.0
2021,Armour Square,322975.0
2021,Ashburn,248250.0
2021,Ashburn Estates,266000.0
2021,Auburn Gresham,206594.75
2021,Austin,275000.0
2021,Avalon Park,220000.0
2021,Avondale,450000.0
2021,Back Of The Yards,185500.0
2021,Belmont Cragin,330000.0
2021,Belmont Heights,323250.0
2021,Belmont Terrace,328750.0
2021,Beverly,358125.0
2021,Beverly View,239950.0
2021,Beverly Woods,255000.0
2021,Big Oaks,355000.0
2021,Bowmanville,502750.0
2021,Brainerd,217250.0
2021,Brickyard,262750.0
2021,Bridgeport,429625.0
2021,Brighton Park,269000.0
2021,Bronzeville,261250.0
2021,Bryn Mawr Highlands,95000.0
2021,Bryn Mawr Historic District,258875.0
2021,Brynford Park,605000.0
2021,Bucktown,570750.0
2021,Budlong Woods,236000.0
2021,Buena Park,272125.0
2021,Burnside,160450.0
2021,Cabrini-Green,409500.0
2021,Calumet Heights,189625.0
2021,Canaryville,331500.0
2021,Carl Sandburg Village,235125.0
2021,Centerfield,269000.0
2021,Central Chicago,402500.0
2021,Central Station,480000.0
2021,Chatham,210000.0
2021,Chicago Lawn,228875.0
2021,Chinatown,291625.0
2021,Chrysler Village,192250.0
2021,Clarendon Park,281250.0
2021,Clearing,260500.0
2021,Cottage Grove Heights,166500.0
2021,Cragin,358250.0
2021,Dearborn Park,363500.0
2021,Depaul,816250.0
2021,Douglas,233500.0
2021,Douglas Park,273500.0
2021,Downtown Chicago,402500.0
2021,Dunning,330000.0
2021,East Beverly,321125.0
2021,East Chatham,123000.0
2021,East Garfield Park,241625.0
2021,East Humboldt Park,467750.0
2021,East Pilsen,528000.0
2021,East Ravenswood Historic District,369375.0
2021,East Rogers Park,218750.0
2021,East Side,157500.0
2021,East Ukrainian Village,575000.0
2021,Edgebrook,554625.0
2021,Edgewater,263625.0
2021,Edgewater Beach,183500.0
2021,Edgewater Glen,414625.0
2021,Edison Park,391000.0
2021,Englewood,126000.0
2021,Englewood Heights,159500.0
2021,Far North Side,315000.0
2021,Far Southeast Side,163975.0
2021,Far Southwest Side,245000.0
2021,Fernwood,133500.0
2021,Fifth City,299000.0
2021,Ford City,42750.0
2021,Fuller Park,86500.0
2021,Fulton Market,430375.0
2021,Fulton River District,444625.0
2021,Gage Park,233750.0
2021,Galewood,304250.0
2021,Garfield Ridge,300250.0
2021,Gladstone Park,388500.0
2021,Gold Coast,435000.0
2021,Goose Island,422750.0
2021,Graceland West,418000.0
2021,Grand Boulevard,270875.0
2021,Grand Crossing,182500.0
2021,Greater Grand Crossing,176000.0
2021,Greektown,363750.0
2021,Groveland Park,112465.0
2021,Hamlin Park,546000.0
2021,Hanson Park,365000.0
2021,Heart Of Chicago,393250.0
2021,Heart Of Italy,337000.0
2021,Hegewisch,202500.0
2021,Hermosa,366250.0
2021,Hollywood Park,341000.0
2021,Homan Square,254625.0
2021,Horner Park,670500.0
2021,Humboldt Park,411250.0
2021,Hyde Park,207625.0
2021,Hyde Park Kenwood Historic District,268750.0
2021,Ickes Praire,368000.0
2021,Illinois Medical District,535000.0
2021,Independence Park,519000.0
2021,Indian Village,131125.0
2021,Indian Woods,376000.0
2021,Irving Park,400825.0
2021,Irving Woods,317500.0
2021,Jackson Park Highlands,565000.0
2021,Jefferson Park,377000.0
2021,Jeffrey Manor,96000.0
2021,K-Town,229000.0
2021,Kelvyn Park,343750.0
2021,Kennedy Park,249750.0
2021,Kenwood,294250.0
2021,Kilbourn Park,341250.0
2021,Koreatown,146250.0
2021,Kosciuszko Park,496500.0
2021,Lake Meadows,328250.0
2021,Lake View,432500.0
2021,Lake View East,283625.0
2021,Lathrop,599500.0
2021,Leclaire Courts,256250.0
2021,Lincoln Park,591500.0
2021,Lincoln Square,384500.0
2021,Lithuanian Downtown,273000.0
2021,Lithuanian Plaza,230000.0
2021,Little Cassubia,456500.0
2021,Little Italy,342375.0
2021,Little Vietnam,399125.0
2021,Logan Square,477000.0
2021,Longwood Manor,177225.0
2021,Loop,370000.0
2021,Lower West Side,437500.0
2021,Loyola,210750.0
2021,Magnificent Mile,591875.0
2021,Magnolia Glen,273125.0
2021,Margate Park,146250.0
2021,Marquette Park,229500.0
2021,Marshall Square,268750.0
2021,Mary Crest,280000.0
2021,Marynook,250000.0
2021,Mayfair,372000.0
2021,Mckinley Park,370000.0
2021,Midway Park,267000.0
2021,Montclare,310000.0
2021,Morgan Park,240250.0
2021,Mount Greenwood,280750.0
2021,Mount Greenwood Heights,297500.0
2021,Near East Side,768750.0
2021,Near North Side,411750.0
2021,Near South Side,393750.0
2021,New City,191500.0
2021,New City / Back Of The Yards,168000.0
2021,New East Side,630250.0
2021,New Roseland,166000.0
2021,Noble Square,536000.0
2021,North Austin,295750.0
2021,North Center,610125.0
2021,North Kenwood,336750.0
2021,North Lawndale,234000.0
2021,North Mayfair,442500.0
2021,North Park,338250.0
2021,North Shore,499725.0
2021,North Side,500000.0
2021,Northwest Side,348500.0
2021,Nortown,205000.0
2021,Norwood Park,360000.0
2021,Norwood Park East,361000.0
2021,Norwood Park West,357250.0
2021,Oakland,340000.0
2021,Old Hegewisch,180375.0
2021,Old Irving Park,449750.0
2021,Old Norwood Park,535000.0
2021,Old Town,456750.0
2021,Old Town Triangle,487500.0
2021,Oriole Park,339750.0
2021,Palmer Square,426000.0
2021,Park Manor,176375.0
2021,Park West,375000.0
2021,Peterson Park,409000.0
2021,Pill Hill,190250.0
2021,Pill Hill / Calument Heights,183875.0
2021,Pilsen Historic District,463875.0
2021,Portage Park,368000.0
2021,Prairie District,413125.0
2021,Princeton Park,151500.0
2021,Printer'S Row,280125.0
2021,Pulaski Park,468750.0
2021,Pullman,142500.0
2021,Ranch Triangle,665000.0
2021,Ravenswood,412250.0
2021,Ravenswood Gardens,408000.0
2021,Ravenswood Manor,597125.0
2021,River North,405000.0
2021,River West,479750.0
2021,Riverdale,44250.0
2021,Rogers Park,245000.0
2021,Rosehill,415000.0
2021,Roseland,153000.0
2021,Rosemoor,194350.0
2021,Schorsch Forest View,193750.0
2021,Schorsch Village,345000.0
2021,Scottsdale,249500.0
2021,Sheffield,785500.0
2021,Sheridan Park,365000.0
2021,Sheridan Station Corridor,350250.0
2021,Slag Valley,172250.0
2021,Sleepy Hollow,280000.0
2021,South Austin,264500.0
2021,South Chicago,139750.0
2021,South Commons,112750.0
2021,South Deering,116750.0
2021,South East Ravenswood,495000.0
2021,South Edgebrook,480000.0
2021,South Lawndale,229750.0
2021,South Lawndale / Little Village,225000.0
2021,South Loop,355750.0
2021,South Old Irving Park,432000.0
2021,South Shore,178000.0
2021,South Side,260000.0
2021,Southwest Side,248500.0
2021,St. Ben'S,712500.0
2021,Stateway Gardens,223000.0
2021,Stony Island Park,222500.0
2021,Streeterville,452250.0
2021,Tally'S Corner,368000.0
2021,The Bush,75150.0
2021,The Chicago University,181250.0
2021,The Gap,390500.0
2021,The Island,204000.0
2021,The Villa,401125.0
2021,Tri-Taylor,339750.0
2021,Ukrainian Village,545000.0
2021,Union Ridge,343750.0
2021,Uptown,310000.0
2021,Vittum Park,289750.0
2021,Waclawowo,458000.0
2021,Washington Heights,206250.0
2021,Washington Park,197500.0
2021,West Beverly,300375.0
2021,West Chatham,199000.0
2021,West Chesterfield,212500.0
2021,West Depaul,658750.0
2021,West Elsdon,270750.0
2021,West Englewood,136000.0
2021,West Garfield Park,230000.0
2021,West Humboldt Park,305000.0
2021,West Lake View,514950.0
2021,West Lawn,254750.0
2021,West Morgan Park,311250.0
2021,West Pullman,138500.0
2021,West Ridge,237250.0
2021,West Side,408375.0
2021,West Town,528000.0
2021,West Walker,439975.0
2021,West Woodlawn,268750.0
2021,Wicker Park,566500.0
2021,Wildwood,548750.0
2021,Woodlawn,274375.0
2021,Woodlawn Ridge,302500.0
2021,Wrightwood,407000.0
2021,Wrigleyville,482500.0
2022,Albany Park,358750.0
2022,Andersonville,499250.0
2022,Archer Heights,295000.0
2022,Archer Highlands,317500.0
2022,Armour Square,358250.0
2022,Ashburn,253250.0
2022,Ashburn Estates,302000.0
2022,Auburn Gresham,205750.0
2022,Austin,274000.0
2022,Avalon Park,213500.0
2022,Avondale,477500.0
2022,Back Of The Yards,200000.0
2022,Belmont Cragin,356250.0
2022,Belmont Heights,326750.0
2022,Belmont Terrace,317500.0
2022,Beverly,367500.0
2022,Beverly View,247500.0
2022,Beverly Woods,295000.0
2022,Big Oaks,372125.0
2022,Bowmanville,510125.0
2022,Brainerd,183300.0
2022,Brickyard,271000.0
2022,Bridgeport,440375.0
2022,Brighton Park,285000.0
2022,Bronzeville,307500.0
2022,Bryn Mawr Highlands,160000.0
2022,Bryn Mawr Historic District,248500.0
2022,Brynford Park,505500.0
2022,Bucktown,603750.0
2022,Budlong Woods,248500.0
2022,Buena Park,265500.0
2022,Burnside,162000.0
2022,Cabrini-Green,432450.0
2022,Calumet Heights,220000.0
2022,Canaryville,317500.0
2022,Carl Sandburg Village,225000.0
2022,Centerfield,280750.0
2022,Central Chicago,404950.0
2022,Central Station,462000.0
2022,Chatham,211875.0
2022,Chicago Lawn,231250.0
2022,Chinatown,331500.0
2022,Chrysler Village,207500.0
2022,Clarendon Park,309950.0
2022,Clearing,275500.0
2022,Cottage Grove Heights,170625.0
2022,Cragin,379250.0
2022,Dearborn Park,389750.0
2022,Depaul,801250.0
2022,Douglas,276000.0
2022,Douglas Park,287500.0
2022,Downtown Chicago,403750.0
2022,Dunning,321250.0
2022,East Beverly,294250.0
2022,East Chatham,163500.0
2022,East Garfield Park,243125.0
2022,East Humboldt Park,505000.0
2022,East Pilsen,492500.0
2022,East Ravenswood Historic District,370000.0
2022,East Rogers Park,207500.0
2022,East Side,195500.0
2022,East Ukrainian Village,610000.0
2022,Edgebrook,590000.0
2022,Edgewater,262750.0
2022,Edgewater Beach,183875.0
2022,Edgewater Glen,474950.0
2022,Edison Park,360000.0
2022,Englewood,118500.0
2022,Englewood Heights,257750.0
2022,Far North Side,322500.0
2022,Far Southeast Side,180000.0
2022,Far Southwest Side,245000.0
2022,Fernwood,169750.0
2022,Fifth City,165000.0
2022,Ford City,51500.0
2022,Fuller Park,191250.0
2022,Fulton Market,467250.0
2022,Fulton River District,413250.0
2022,Gage Park,235500.0
2022,Galewood,330000.0
2022,Garfield Ridge,306000.0
2022,Gladstone Park,410000.0
2022,Gold Coast,460250.0
2022,Goose Island,481250.0
2022,Graceland West,457750.0
2022,Grand Boulevard,333499.5
2022,Grand Crossing,157500.0
2022,Greater Grand Crossing,193750.0
2022,Greektown,415000.0
2022,Hamlin Park,561625.0
2022,Hanson Park,307500.0
2022,Heart Of Chicago,414250.0
2022,Heart Of Italy,282500.0
2022,Hegewisch,202500.0
2022,Hermosa,362250.0
2022,Hollywood Park,398250.0
2022,Homan Square,219125.0
2022,Horner Park,607500.0
2022,Humboldt Park,429750.0
2022,Hyde Park,232500.0
2022,Hyde Park Kenwood Historic District,255500.0
2022,Ickes Praire,351750.0
2022,Independence Park,527500.0
2022,Indian Village,182250.0
2022,Indian Woods,452500.0
2022,Irving Park,463000.0
2022,Irving Woods,345000.0
2022,Jackson Park Highlands,646250.0
2022,Jefferson Park,393250.0
2022,Jeffrey Manor,109000.0
2022,K-Town,245875.0
2022,Kelvyn Park,392500.0
2022,Kennedy Park,243600.0
2022,Kenwood,260000.0
2022,Kilbourn Park,337500.0
2022,Koreatown,210000.0
2022,Kosciuszko Park,538950.0
2022,Lake Meadows,308750.0
2022,Lake View,432750.0
2022,Lake View East,279975.0
2022,Lathrop,708125.0
2022,Leclaire Courts,245500.0
2022,Lincoln Park,632125.0
2022,Lincoln Square,409750.0
2022,Lithuanian Downtown,325000.0
2022,Lithuanian Plaza,195000.0
2022,Little Cassubia,525000.0
2022,Little Italy,330000.0
2022,Little Vietnam,518725.0
2022,Logan Square,520000.0
